REGIONE;PROVINCIA;COMUNE;RAGIONE SOCIALE;PARTITA IVA;ID_SOGGETTO;INDIRIZZO;SITO WEB;NUMERO DI PRONTO INTERVENTO;STATO;TIPO GAS;CODICE PDR
Campania;AV;Parolise;METAEDIL S.R.L.;01868640648;50;Via Francesco Tedesco 61 - Avellino ( Avellino );http://www.metaedil.it;800252500;Attivo;Gas naturale;1560
Campania;AV;San Michele di Serino;METAEDIL S.R.L.;01868640648;50;Via Francesco Tedesco 61 - Avellino ( Avellino );http://www.metaedil.it;800252500;Attivo;Gas naturale;1560
Campania;AV;Santa Paolina;S.I.DI.GAS SPA;00573180643;1615;Via Ammaturo 124 15 - Avellino ( Avellino );http://www.sidigas.it;800011911;Attivo;Gas naturale;0243
Campania;AV;Teora;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;AV;Vallata;S.I.DI.GAS SPA;00573180643;1615;Via Ammaturo 124 15 - Avellino ( Avellino );http://www.sidigas.it;800011911;Attivo;Gas naturale;0243
Campania;BN;Buonalbergo;S.I.DI.GAS SPA;00573180643;1615;Via Ammaturo 124 15 - Avellino ( Avellino );http://www.sidigas.it;800011911;Attivo;Gas naturale;0243
Campania;BN;Casalduni;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;BN;Moiano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;BN;Pago Veiano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;BN;Reino;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;BN;San Lupo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;CE;Baia e Latina;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Bellona;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Caianello;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Casagiove;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Casal di Principe;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Francolise;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;CE;Frignano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Gallo Matese;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Piana di Monte Verna;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Piedimonte Matese;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Pontelatone;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Portico di Caserta;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;CE;Presenzano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Recale;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;CE;San Gregorio Matese;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;San Marco Evangelista;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;San Pietro Infine;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;CE;Tora e Piccilli;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;NA;Acerra;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;NA;Cardito;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;NA;Casalnuovo di Napoli;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;NA;Crispano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;NA;Grumo Nevano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;NA;Marano di Napoli;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;NA;Massa di Somma;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;NA;Mugnano di Napoli;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;NA;Napoli;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Campania;NA;Quarto;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;NA;Villaricca;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;SA;Amalfi;AMALFITANA GAS S.R.L.;04445980727;318;Via SAN LEONARDO traversa Migliaro 120 - Salerno ( Salerno );http://www.amalfitanagas.it;800992771;Attivo;Gas naturale;0981
Campania;SA;Atrani;AMALFITANA GAS S.R.L.;04445980727;318;Via SAN LEONARDO traversa Migliaro 120 - Salerno ( Salerno );http://www.amalfitanagas.it;800992771;Attivo;Gas naturale;0981
Campania;SA;Battipaglia;SISTEMI SALERNO - RETI GAS S.P.A.;04080690656;820;Via Stefano Passaro 1 - Salerno ( Salerno );https://retigas.grupposistemisalerno.it/;800012551;Attivo;Gas naturale;1534
Campania;SA;Bellizzi;SISTEMI SALERNO - RETI GAS S.P.A.;04080690656;820;Via Stefano Passaro 1 - Salerno ( Salerno );https://retigas.grupposistemisalerno.it/;800012551;Attivo;Gas naturale;1534
Campania;SA;Capaccio Paestum;AMALFITANA GAS S.R.L.;04445980727;318;Via SAN LEONARDO traversa Migliaro 120 - Salerno ( Salerno );http://www.amalfitanagas.it;800992771;Attivo;Gas naturale;0981
Campania;SA;Castiglione del Genovesi;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;SA;Colliano;METAGAS SRL;02866300656;1696;Via PRIMO BARATTA 24 - Battipaglia ( Salerno );;800926343;Attivo;Gas naturale;0732
Campania;SA;Fisciano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;SA;Monte San Giacomo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;SA;Nocera Superiore;LG IMPIANTI 2023;02141370672;43811;Via RISORGIMENTO 38 - Montefino ( Teramo );;800144312;Attivo;Gas naturale;6234
Campania;SA;Pagani;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;SA;Pontecagnano Faiano;ADISTRIBUZIONEGAS S.R.L.;01655600664;1030;Via Luigi Galvani 17/A - Forlì ( Forlì-Cesena );http://www.adistribuzionegas.it;800 134 005;Attivo;Gas naturale;1572
Campania;SA;Praiano;AMALFITANA GAS S.R.L.;04445980727;318;Via SAN LEONARDO traversa Migliaro 120 - Salerno ( Salerno );http://www.amalfitanagas.it;800992771;Attivo;Gas naturale;0981
Campania;SA;San Gregorio Magno;METAGAS SRL;02866300656;1696;Via PRIMO BARATTA 24 - Battipaglia ( Salerno );;800926343;Attivo;Gas naturale;0732
Campania;SA;Siano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Campania;SA;Sicignano degli Alburni;METAEDIL S.R.L.;01868640648;50;Via Francesco Tedesco 61 - Avellino ( Avellino );http://www.metaedil.it;800252500;Attivo;Gas naturale;1560
Campania;SA;Torraca;CILENTO RETI GAS S.R.L.;07109000724;3284;Via Sardegna - Zona Industriale s.n. - Acquaviva delle Fonti ( Bari );https://cilentoretigas.it/;800.900.999;Attivo;Gas naturale;6193
Campania;SA;Torre Orsaia;CILENTO RETI GAS S.R.L.;07109000724;3284;Via Sardegna - Zona Industriale s.n. - Acquaviva delle Fonti ( Bari );https://cilentoretigas.it/;800.900.999;Attivo;Gas naturale;6193
Emilia-Romagna;BO;Anzola dell'Emilia;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800713666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Anzola dell'Emilia;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Dozza;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800713666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Fontanelice;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Gaggio Montano;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Minerbio;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Monghidoro;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Monte San Pietro;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;San Benedetto Val di Sambro;BUTAN GAS S.P.A.;00894461003;1682;Via Larga 9/11 - Milano ( Milano );http://www.butangas.it;800.971.997;Attivo;GPL;
Emilia-Romagna;BO;San Pietro in Casale;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800713666;Attivo;Gas naturale;6161
Emilia-Romagna;BO;Sasso Marconi;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;FC;Bertinoro;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800 713 666;Attivo;Gas naturale;6161
Emilia-Romagna;FC;Cesenatico;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800 713 666;Attivo;Gas naturale;6161
Emilia-Romagna;FC;Rocca San Casciano;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;FE;Comacchio;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;FE;Copparo;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;FE;Mesola;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800713666;Attivo;Gas naturale;6161
Emilia-Romagna;FE;Vigarano Mainarda;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;MO;Cavezzo;AS RETIGAS SRL;03167510365;1112;Via Maestri del Lavoro 38 - Mirandola ( Modena );https://www.asretigas.it;800411760;Attivo;Gas naturale;1607
Emilia-Romagna;MO;Fiorano Modenese;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;MO;Fiumalbo;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;MO;Formigine;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;MO;Maranello;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;MO;San Cesario sul Panaro;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;MO;San Prospero;AS RETIGAS SRL;03167510365;1112;Via Maestri del Lavoro 38 - Mirandola ( Modena );https://www.asretigas.it;800411760;Attivo;Gas naturale;1607
Emilia-Romagna;MO;Vignola;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;MO;Zocca;ENTAR SRL;01683750366;830;Via MAURO TESI 963 - Zocca ( Modena );http://www.entar.it;800124999;Attivo;Gas naturale;0202
Emilia-Romagna;PC;Alta Val Tidone;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;PC;Caorso;AP RETI GAS NEXT GRIDS S.P.A.;01584260192;21366;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnextgrids.it;800032813;Attivo;Gas naturale;6144
Emilia-Romagna;PC;Castell'Arquato;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;PC;Castelvetro Piacentino;GP INFRASTRUTTURE S.R.L.;09518350153;741;Viale Enrico Forlanini 17 - Milano ( Milano );http://www.gpinfrastrutture.it;800992730;Attivo;Gas naturale;1536
Emilia-Romagna;PC;Farini;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;PC;Gazzola;AP RETI GAS NORD OVEST S.P.A.;12060630964;37575;Via VERIZZO 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnordovest.it;800442468;Attivo;Gas naturale;6213
Emilia-Romagna;PC;Morfasso;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;PC;Pianello Val Tidone;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;PC;Vigolzone;GP INFRASTRUTTURE S.R.L.;09518350153;741;Viale Enrico Forlanini 17 - Milano ( Milano );http://www.gpinfrastrutture.it;800992730;Attivo;Gas naturale;1536
Emilia-Romagna;PC;Ziano Piacentino;AP RETI GAS NORD OVEST S.P.A.;12060630964;37575;Via VERIZZO 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnordovest.it;800442468;Attivo;Gas naturale;6213
Emilia-Romagna;PR;Bardi;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;PR;Bedonia;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Emilia-Romagna;PR;Corniglio;SG DISTRIBUZIONE S.R.L.;03000750343;37693;Via GIORGIO PERLASCA 20/C - Fidenza ( Parma );http://www.sgdistribuzione.info;800348952;Attivo;GPL;6215
Emilia-Romagna;PR;Palanzano;IRETI GAS S.P.A.;02837570999;38350;Strada SANTA MARGHERITA 6/A - Parma ( Parma );https://www.iretigas.it/;800010020;Attivo;Gas naturale;6218
Emilia-Romagna;PR;Solignano;IRETI GAS S.P.A.;02837570999;38350;Strada SANTA MARGHERITA 6/A - Parma ( Parma );https://www.iretigas.it/;800010020;Attivo;Gas naturale;6218
Emilia-Romagna;RA;Ravenna;INRETE DISTRIBUZIONE ENERGIA;03479071205;25367;Viale Carlo Berti Pichat 2/4 - Bologna ( Bologna );http://www.inretedistribuzione.it;800.713.666;Attivo;Gas naturale;6161
Emilia-Romagna;RE;Novellara;IRETI GAS S.P.A.;02837570999;38350;Strada SANTA MARGHERITA 6/A - Parma ( Parma );https://www.iretigas.it/;800010020;Attivo;Gas naturale;6218
Emilia-Romagna;RN;Gemmano;ADRIGAS;00353660400;38;Via Chiabrera 34/G - Rimini ( Rimini );http://www.adrigas.it;800339944;Attivo;Gas naturale;0249
Friuli-Venezia Giulia;GO;Monfalcone;ACEGASAPSAMGA S.P.A.;00930530324;926;Via del Teatro 5 - Trieste ( Trieste );http://www.acegasapsamga.it;800996060;Attivo;Gas naturale;1182
Friuli-Venezia Giulia;GO;Romans d'Isonzo;ACEGASAPSAMGA S.P.A.;00930530324;926;Via del Teatro 5 - Trieste ( Trieste );http://www.acegasapsamga.it;800996060;Attivo;Gas naturale;1182
Friuli-Venezia Giulia;GO;San Canzian d'Isonzo;ACEGASAPSAMGA S.P.A.;00930530324;926;Via del Teatro 5 - Trieste ( Trieste );http://www.acegasapsamga.it;800996060;Attivo;Gas naturale;1182
Friuli-Venezia Giulia;PN;Cimolais;ENILIVE S.P.A.;11403240960;38507;Via Giorgio Ribotta 51 - Roma ( Roma );https://www.enilive.it;800900354;Attivo;Aria propanata;
Friuli-Venezia Giulia;PN;Fontanafredda;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Friuli-Venezia Giulia;PN;Porcia;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Friuli-Venezia Giulia;PN;San Quirino;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Friuli-Venezia Giulia;TS;Monrupino;ACEGASAPSAMGA S.P.A.;00930530324;926;Via del Teatro 5 - Trieste ( Trieste );http://www.acegasapsamga.it;800996060;Attivo;Gas naturale;1182
Friuli-Venezia Giulia;UD;Bicinicco;AP RETI GAS S.P.A.;04802420267;25420;Via VERIZZO 1030 - Pieve di Soligo ( Treviso );http://www.apretigas.it;800984040;Attivo;Gas naturale;6160
Friuli-Venezia Giulia;UD;Buja;ACEGASAPSAMGA S.P.A.;00930530324;926;Via del Teatro 5 - Trieste ( Trieste );http://www.acegasapsamga.it;800996060;Attivo;Gas naturale;1182
Friuli-Venezia Giulia;UD;Camino al Tagliamento;ACEGASAPSAMGA S.P.A.;00930530324;926;Via del Teatro 5 - Trieste ( Trieste );http://www.acegasapsamga.it;800996060;Attivo;Gas naturale;1182
Friuli-Venezia Giulia;UD;Cervignano del Friuli;AUSA MULTISERVIZI SRL;02268930308;1245;Via Trieste 52 - Cervignano del Friuli ( Udine );http://www.cervignanodelfriuli.net/aziende_comunali/ausa_multiservizi.html;800998410;Attivo;Gas naturale;1170
Friuli-Venezia Giulia;UD;Enemonzo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Friuli-Venezia Giulia;UD;Faedis;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Friuli-Venezia Giulia;UD;Majano;ACEGASAPSAMGA S.P.A.;00930530324;926;Via del Teatro 5 - Trieste ( Trieste );http://www.acegasapsamga.it;800996060;Attivo;Gas naturale;1182
Friuli-Venezia Giulia;UD;Malborghetto Valbruna;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Friuli-Venezia Giulia;UD;Palazzolo dello Stella;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
